fromNode,fromLon,fromLat,toNode,toLon,toLat,weight
Bouaké,-5.03057,7.69053,Tanda,-3.16623,7.79708,27439
Bouaké,-5.03057,7.69053,Vavoua,-6.52003,7.60752,420813
Bouaké,-5.03057,7.69053,Katiola,-5.10431,8.14015,67933
Bouaké,-5.03057,7.69053,Tiassalé,-4.76305,5.86529,43691
Bouaké,-5.03057,7.69053,Dimbokro,-4.71218,6.66604,149875
Bouaké,-5.03057,7.69053,Duékoué,-7.37356,6.74746,13719
Bouaké,-5.03057,7.69053,Bouaflé,-5.75333,6.98814,120450
Bouaké,-5.03057,7.69053,Oumé,-5.42403,6.37948,58362
Bouaké,-5.03057,7.69053,Bongouanou,-4.28993,6.70145,116563
Bouaké,-5.03057,7.69053,Bouna,-3.00774,9.26474,15183
Bouaké,-5.03057,7.69053,Daoukro,-3.95791,7.06798,61759
Bouaké,-5.03057,7.69053,Adzopé,-3.85683,6.10201,80971
Bouaké,-5.03057,7.69053,Daloa,-6.44747,6.88647,194550
Bouaké,-5.03057,7.69053,Ferkessédougou,-5.18851,9.61638,69846
Bouaké,-5.03057,7.69053,Odienné,-7.56496,9.50707,102288
Bouaké,-5.03057,7.69053,Korhogo,-5.63851,9.46045,145766
Bouaké,-5.03057,7.69053,Dabakala,-4.42611,8.36482,45595
Bouaké,-5.03057,7.69053,Soubré,-6.61003,5.78716,240039
Daloa,-6.44747,6.88647,Mankono,-6.18272,8.05669,53268
Daloa,-6.44747,6.88647,Aboisso,-3.21777,5.46663,169481
Daloa,-6.44747,6.88647,Bondoukou,-2.79431,8.03786,157544
Daloa,-6.44747,6.88647,Agnibilékrou,-3.20092,7.12627,63434
Daloa,-6.44747,6.88647,Biankouma,-7.61199,7.7302,25378
Daloa,-6.44747,6.88647,Lakota,-5.6824,5.85397,27661
Daloa,-6.44747,6.88647,Bouaké,-5.03057,7.69053,201916
Daloa,-6.44747,6.88647,Sakassou,-5.29125,7.45502,34357
Daloa,-6.44747,6.88647,Agboville,-4.23258,5.94306,97126
Daloa,-6.44747,6.88647,Séguéla,-6.66878,7.9727,114168
Daloa,-6.44747,6.88647,Divo,-5.3488,5.83568,142964
Daloa,-6.44747,6.88647,Guiglo,-7.50574,6.54414,145796
Daloa,-6.44747,6.88647,Danané,-8.15638,7.25993,341395
Daloa,-6.44747,6.88647,San-Pédro,-6.64697,4.78201,473593
Daloa,-6.44747,6.88647,Grand-Lahou,-5.01351,5.27612,10355
Daloa,-6.44747,6.88647,Boundiali,-6.48503,9.52319,75258
Daloa,-6.44747,6.88647,Sassandra,-6.07215,5.24013,101180
Daloa,-6.44747,6.88647,Gagnoa,-5.94911,6.12607,146669
Daloa,-6.44747,6.88647,Zuénoula,-6.04692,7.42862,194287
Daloa,-6.44747,6.88647,Sinfra,-5.60494,6.65109,74950
Daloa,-6.44747,6.88647,Touba,-7.6801,8.28373,60794
Daloa,-6.44747,6.88647,Bangolo,-7.48992,7.01069,22646
Daloa,-6.44747,6.88647,Béoumi,-5.57956,7.67321,18634
Daloa,-6.44747,6.88647,Mbahiakro,-4.33814,7.4528,75513
Daloa,-6.44747,6.88647,Issia,-6.58969,6.48765,290721
Daloa,-6.44747,6.88647,Yamoussoukro,-5.28043,6.82171,489589
Daloa,-6.44747,6.88647,Man,-7.55206,7.40854,167811
Daloa,-6.44747,6.88647,Abengourou,-3.48846,6.73033,149553
Daloa,-6.44747,6.88647,Toumodi,-5.01937,6.55231,73048
Daloa,-6.44747,6.88647,Tengréla,-6.40946,10.48666,14399
Daloa,-6.44747,6.88647,Tanda,-3.16623,7.79708,53281
Daloa,-6.44747,6.88647,Vavoua,-6.52003,7.60752,214932
Daloa,-6.44747,6.88647,Tabou,-7.35449,4.42302,20445
Daloa,-6.44747,6.88647,Katiola,-5.10431,8.14015,49197
Daloa,-6.44747,6.88647,Tiassalé,-4.76305,5.86529,98614
Daloa,-6.44747,6.88647,Dimbokro,-4.71218,6.66604,70335
Daloa,-6.44747,6.88647,Duékoué,-7.37356,6.74746,197701
Daloa,-6.44747,6.88647,Ferkessédougou,-5.18851,9.61638,97074
Daloa,-6.44747,6.88647,Bouaflé,-5.75333,6.98814,312292
Daloa,-6.44747,6.88647,Oumé,-5.42403,6.37948,90829
Daloa,-6.44747,6.88647,Bongouanou,-4.28993,6.70145,75419
Daloa,-6.44747,6.88647,Bouna,-3.00774,9.26474,15735
Daloa,-6.44747,6.88647,Daoukro,-3.95791,7.06798,25581
Daloa,-6.44747,6.88647,Abidjan,-4.01619,5.35806,4969985
Daloa,-6.44747,6.88647,Soubré,-6.61003,5.78716,517240
Daloa,-6.44747,6.88647,Odienné,-7.56496,9.50707,73802
Daloa,-6.44747,6.88647,Korhogo,-5.63851,9.46045,329258
Daloa,-6.44747,6.88647,Dabakala,-4.42611,8.36482,18288
Daloa,-6.44747,6.88647,Adzopé,-3.85683,6.10201,77746
Sakassou,-5.29125,7.45502,Mankono,-6.18272,8.05669,1216
Sakassou,-5.29125,7.45502,Aboisso,-3.21777,5.46663,6056
Sakassou,-5.29125,7.45502,Abengourou,-3.48846,6.73033,3826
Sakassou,-5.29125,7.45502,Bondoukou,-2.79431,8.03786,3433
Sakassou,-5.29125,7.45502,Agnibilékrou,-3.20092,7.12627,1060
Sakassou,-5.29125,7.45502,Biankouma,-7.61199,7.7302,702
Sakassou,-5.29125,7.45502,Lakota,-5.6824,5.85397,1875
Sakassou,-5.29125,7.45502,Daloa,-6.44747,6.88647,32937
Sakassou,-5.29125,7.45502,Bouaké,-5.03057,7.69053,33911
Sakassou,-5.29125,7.45502,Agboville,-4.23258,5.94306,3962
Sakassou,-5.29125,7.45502,Séguéla,-6.66878,7.9727,2070
Sakassou,-5.29125,7.45502,Divo,-5.3488,5.83568,7854
Sakassou,-5.29125,7.45502,Guiglo,-7.50574,6.54414,3080
Sakassou,-5.29125,7.45502,Danané,-8.15638,7.25993,6685
Sakassou,-5.29125,7.45502,San-Pédro,-6.64697,4.78201,10033
Sakassou,-5.29125,7.45502,Grand-Lahou,-5.01351,5.27612,1473
Sakassou,-5.29125,7.45502,Boundiali,-6.48503,9.52319,1398
Sakassou,-5.29125,7.45502,Sassandra,-6.07215,5.24013,3080
Sakassou,-5.29125,7.45502,Gagnoa,-5.94911,6.12607,15950
Sakassou,-5.29125,7.45502,Zuénoula,-6.04692,7.42862,2927
Sakassou,-5.29125,7.45502,Sinfra,-5.60494,6.65109,1645
Sakassou,-5.29125,7.45502,Touba,-7.6801,8.28373,1108
Sakassou,-5.29125,7.45502,Tanda,-3.16623,7.79708,1371
Sakassou,-5.29125,7.45502,Béoumi,-5.57956,7.67321,23793
Sakassou,-5.29125,7.45502,Mbahiakro,-4.33814,7.4528,1035
Sakassou,-5.29125,7.45502,Issia,-6.58969,6.48765,79403
Sakassou,-5.29125,7.45502,Yamoussoukro,-5.28043,6.82171,9365
Sakassou,-5.29125,7.45502,Man,-7.55206,7.40854,3865
Sakassou,-5.29125,7.45502,Tabou,-7.35449,4.42302,1041
Sakassou,-5.29125,7.45502,Toumodi,-5.01937,6.55231,3641
Sakassou,-5.29125,7.45502,Tengréla,-6.40946,10.48666,219
Sakassou,-5.29125,7.45502,Bangolo,-7.48992,7.01069,600
Sakassou,-5.29125,7.45502,Vavoua,-6.52003,7.60752,5791
Sakassou,-5.29125,7.45502,Katiola,-5.10431,8.14015,1264
Sakassou,-5.29125,7.45502,Tiassalé,-4.76305,5.86529,2460
Sakassou,-5.29125,7.45502,Dimbokro,-4.71218,6.66604,1845
Sakassou,-5.29125,7.45502,Duékoué,-7.37356,6.74746,3620
Sakassou,-5.29125,7.45502,Ferkessédougou,-5.18851,9.61638,6761
Sakassou,-5.29125,7.45502,Bouaflé,-5.75333,6.98814,12986
Sakassou,-5.29125,7.45502,Oumé,-5.42403,6.37948,2689
Sakassou,-5.29125,7.45502,Bongouanou,-4.28993,6.70145,2507
Sakassou,-5.29125,7.45502,Bouna,-3.00774,9.26474,747
Sakassou,-5.29125,7.45502,Daoukro,-3.95791,7.06798,855
Sakassou,-5.29125,7.45502,Abidjan,-4.01619,5.35806,240657
Sakassou,-5.29125,7.45502,Soubré,-6.61003,5.78716,15409
Sakassou,-5.29125,7.45502,Odienné,-7.56496,9.50707,6159
Sakassou,-5.29125,7.45502,Korhogo,-5.63851,9.46045,4519
Sakassou,-5.29125,7.45502,Dabakala,-4.42611,8.36482,755
Sakassou,-5.29125,7.45502,Adzopé,-3.85683,6.10201,2263
Agboville,-4.23258,5.94306,Mankono,-6.18272,8.05669,19573
Agboville,-4.23258,5.94306,Aboisso,-3.21777,5.46663,53392
Agboville,-4.23258,5.94306,Bondoukou,-2.79431,8.03786,141778
Agboville,-4.23258,5.94306,Agnibilékrou,-3.20092,7.12627,26394
Agboville,-4.23258,5.94306,Biankouma,-7.61199,7.7302,5207
Agboville,-4.23258,5.94306,Lakota,-5.6824,5.85397,15179
Agboville,-4.23258,5.94306,Bouaké,-5.03057,7.69053,90497
Agboville,-4.23258,5.94306,Daloa,-6.44747,6.88647,95469
Agboville,-4.23258,5.94306,Sakassou,-5.29125,7.45502,3916
Agboville,-4.23258,5.94306,Séguéla,-6.66878,7.9727,22023
Agboville,-4.23258,5.94306,Divo,-5.3488,5.83568,180254
Agboville,-4.23258,5.94306,Tabou,-7.35449,4.42302,7342
Agboville,-4.23258,5.94306,Guiglo,-7.50574,6.54414,13316
Agboville,-4.23258,5.94306,Danané,-8.15638,7.25993,15616
Agboville,-4.23258,5.94306,San-Pédro,-6.64697,4.78201,45846
Agboville,-4.23258,5.94306,Grand-Lahou,-5.01351,5.27612,10227
Agboville,-4.23258,5.94306,Boundiali,-6.48503,9.52319,9979
Agboville,-4.23258,5.94306,Sassandra,-6.07215,5.24013,12189
Agboville,-4.23258,5.94306,Gagnoa,-5.94911,6.12607,35618
Agboville,-4.23258,5.94306,Zuénoula,-6.04692,7.42862,19994
Agboville,-4.23258,5.94306,Sinfra,-5.60494,6.65109,13573
Agboville,-4.23258,5.94306,Touba,-7.6801,8.28373,15363
Agboville,-4.23258,5.94306,Bangolo,-7.48992,7.01069,1986
Agboville,-4.23258,5.94306,Béoumi,-5.57956,7.67321,13520
Agboville,-4.23258,5.94306,Mbahiakro,-4.33814,7.4528,7146
Agboville,-4.23258,5.94306,Issia,-6.58969,6.48765,146168
Agboville,-4.23258,5.94306,Yamoussoukro,-5.28043,6.82171,116774
Agboville,-4.23258,5.94306,Man,-7.55206,7.40854,35573
Agboville,-4.23258,5.94306,Abengourou,-3.48846,6.73033,94463
Agboville,-4.23258,5.94306,Toumodi,-5.01937,6.55231,30891
Agboville,-4.23258,5.94306,Tengréla,-6.40946,10.48666,2954
Agboville,-4.23258,5.94306,Tanda,-3.16623,7.79708,21022
Agboville,-4.23258,5.94306,Vavoua,-6.52003,7.60752,16293
Agboville,-4.23258,5.94306,Katiola,-5.10431,8.14015,22379
Agboville,-4.23258,5.94306,Tiassalé,-4.76305,5.86529,32485
Agboville,-4.23258,5.94306,Dimbokro,-4.71218,6.66604,42153
Agboville,-4.23258,5.94306,Duékoué,-7.37356,6.74746,11780
Agboville,-4.23258,5.94306,Bouaflé,-5.75333,6.98814,45827
Agboville,-4.23258,5.94306,Oumé,-5.42403,6.37948,18222
Agboville,-4.23258,5.94306,Bongouanou,-4.28993,6.70145,78466
Agboville,-4.23258,5.94306,Bouna,-3.00774,9.26474,7923
Agboville,-4.23258,5.94306,Daoukro,-3.95791,7.06798,25203
Agboville,-4.23258,5.94306,Abidjan,-4.01619,5.35806,1926751
Agboville,-4.23258,5.94306,Soubré,-6.61003,5.78716,119257
Agboville,-4.23258,5.94306,Ferkessédougou,-5.18851,9.61638,66452
Agboville,-4.23258,5.94306,Odienné,-7.56496,9.50707,64073
Agboville,-4.23258,5.94306,Korhogo,-5.63851,9.46045,60367
Agboville,-4.23258,5.94306,Dabakala,-4.42611,8.36482,6058
Agboville,-4.23258,5.94306,Adzopé,-3.85683,6.10201,90254
Séguéla,-6.66878,7.9727,Mankono,-6.18272,8.05669,14171
Séguéla,-6.66878,7.9727,Aboisso,-3.21777,5.46663,38893
Séguéla,-6.66878,7.9727,Abengourou,-3.48846,6.73033,82918
Séguéla,-6.66878,7.9727,Bondoukou,-2.79431,8.03786,37066
Séguéla,-6.66878,7.9727,Agnibilékrou,-3.20092,7.12627,8628
Séguéla,-6.66878,7.9727,Biankouma,-7.61199,7.7302,3062
Séguéla,-6.66878,7.9727,Lakota,-5.6824,5.85397,11089
Séguéla,-6.66878,7.9727,Bouaké,-5.03057,7.69053,48063
Séguéla,-6.66878,7.9727,Daloa,-6.44747,6.88647,118069
Séguéla,-6.66878,7.9727,Sakassou,-5.29125,7.45502,2553
Séguéla,-6.66878,7.9727,Agboville,-4.23258,5.94306,22655
Séguéla,-6.66878,7.9727,Tengréla,-6.40946,10.48666,1725
Séguéla,-6.66878,7.9727,Divo,-5.3488,5.83568,23546
Séguéla,-6.66878,7.9727,Guiglo,-7.50574,6.54414,9728
Séguéla,-6.66878,7.9727,Danané,-8.15638,7.25993,12436
Séguéla,-6.66878,7.9727,San-Pédro,-6.64697,4.78201,48315
Séguéla,-6.66878,7.9727,Grand-Lahou,-5.01351,5.27612,4847
Séguéla,-6.66878,7.9727,Boundiali,-6.48503,9.52319,11318
Séguéla,-6.66878,7.9727,Sassandra,-6.07215,5.24013,22230
Séguéla,-6.66878,7.9727,Gagnoa,-5.94911,6.12607,31320
Séguéla,-6.66878,7.9727,Zuénoula,-6.04692,7.42862,10703
Séguéla,-6.66878,7.9727,Sinfra,-5.60494,6.65109,9277
Séguéla,-6.66878,7.9727,Touba,-7.6801,8.28373,20730
Séguéla,-6.66878,7.9727,Tanda,-3.16623,7.79708,5773
Séguéla,-6.66878,7.9727,Béoumi,-5.57956,7.67321,7168
Séguéla,-6.66878,7.9727,Mbahiakro,-4.33814,7.4528,28797
Séguéla,-6.66878,7.9727,Issia,-6.58969,6.48765,23980
Séguéla,-6.66878,7.9727,Yamoussoukro,-5.28043,6.82171,134314
Séguéla,-6.66878,7.9727,Man,-7.55206,7.40854,28808
Séguéla,-6.66878,7.9727,Tabou,-7.35449,4.42302,3915
Séguéla,-6.66878,7.9727,Toumodi,-5.01937,6.55231,18546
Séguéla,-6.66878,7.9727,Bangolo,-7.48992,7.01069,2757
Séguéla,-6.66878,7.9727,Vavoua,-6.52003,7.60752,205259
Séguéla,-6.66878,7.9727,Katiola,-5.10431,8.14015,15084
Séguéla,-6.66878,7.9727,Tiassalé,-4.76305,5.86529,16135
Séguéla,-6.66878,7.9727,Dimbokro,-4.71218,6.66604,18803
Séguéla,-6.66878,7.9727,Duékoué,-7.37356,6.74746,14216
Séguéla,-6.66878,7.9727,Bouaflé,-5.75333,6.98814,27410
Séguéla,-6.66878,7.9727,Oumé,-5.42403,6.37948,9948
Séguéla,-6.66878,7.9727,Bongouanou,-4.28993,6.70145,146699
Séguéla,-6.66878,7.9727,Bouna,-3.00774,9.26474,2972
Séguéla,-6.66878,7.9727,Adzopé,-3.85683,6.10201,19264
Séguéla,-6.66878,7.9727,Abidjan,-4.01619,5.35806,1096358
Séguéla,-6.66878,7.9727,Soubré,-6.61003,5.78716,72030
Séguéla,-6.66878,7.9727,Ferkessédougou,-5.18851,9.61638,26850
Séguéla,-6.66878,7.9727,Odienné,-7.56496,9.50707,40198
Séguéla,-6.66878,7.9727,Korhogo,-5.63851,9.46045,30418
Séguéla,-6.66878,7.9727,Dabakala,-4.42611,8.36482,3233
Séguéla,-6.66878,7.9727,Daoukro,-3.95791,7.06798,8856
Divo,-5.3488,5.83568,Mankono,-6.18272,8.05669,21848
Divo,-5.3488,5.83568,Aboisso,-3.21777,5.46663,88241
Divo,-5.3488,5.83568,Bondoukou,-2.79431,8.03786,78586
Divo,-5.3488,5.83568,Agnibilékrou,-3.20092,7.12627,19313
Divo,-5.3488,5.83568,Biankouma,-7.61199,7.7302,12368
Divo,-5.3488,5.83568,Lakota,-5.6824,5.85397,65233
Divo,-5.3488,5.83568,Bouaké,-5.03057,7.69053,347748
Divo,-5.3488,5.83568,Daloa,-6.44747,6.88647,132350
Divo,-5.3488,5.83568,Sakassou,-5.29125,7.45502,9176
Divo,-5.3488,5.83568,Agboville,-4.23258,5.94306,207330
Divo,-5.3488,5.83568,Séguéla,-6.66878,7.9727,22656
Divo,-5.3488,5.83568,Tabou,-7.35449,4.42302,20524
Divo,-5.3488,5.83568,Guiglo,-7.50574,6.54414,45085
Divo,-5.3488,5.83568,Danané,-8.15638,7.25993,102356
Divo,-5.3488,5.83568,San-Pédro,-6.64697,4.78201,135815
Divo,-5.3488,5.83568,Grand-Lahou,-5.01351,5.27612,51262
Divo,-5.3488,5.83568,Boundiali,-6.48503,9.52319,13725
Divo,-5.3488,5.83568,Sassandra,-6.07215,5.24013,80434
Divo,-5.3488,5.83568,Gagnoa,-5.94911,6.12607,195009
Divo,-5.3488,5.83568,Zuénoula,-6.04692,7.42862,22377
Divo,-5.3488,5.83568,Sinfra,-5.60494,6.65109,30245
Divo,-5.3488,5.83568,Touba,-7.6801,8.28373,19294
Divo,-5.3488,5.83568,Bangolo,-7.48992,7.01069,7132
Divo,-5.3488,5.83568,Béoumi,-5.57956,7.67321,17575
Divo,-5.3488,5.83568,Mbahiakro,-4.33814,7.4528,13413
Divo,-5.3488,5.83568,Issia,-6.58969,6.48765,52831
Divo,-5.3488,5.83568,Yamoussoukro,-5.28043,6.82171,183364
Divo,-5.3488,5.83568,Man,-7.55206,7.40854,45350
Divo,-5.3488,5.83568,Abengourou,-3.48846,6.73033,78032
Divo,-5.3488,5.83568,Toumodi,-5.01937,6.55231,62264
Divo,-5.3488,5.83568,Tengréla,-6.40946,10.48666,6543
Divo,-5.3488,5.83568,Tanda,-3.16623,7.79708,21631
Divo,-5.3488,5.83568,Vavoua,-6.52003,7.60752,26073
Divo,-5.3488,5.83568,Katiola,-5.10431,8.14015,97936
Divo,-5.3488,5.83568,Tiassalé,-4.76305,5.86529,45553
Divo,-5.3488,5.83568,Dimbokro,-4.71218,6.66604,39328
Divo,-5.3488,5.83568,Duékoué,-7.37356,6.74746,22250
Divo,-5.3488,5.83568,Bouaflé,-5.75333,6.98814,54356
Divo,-5.3488,5.83568,Oumé,-5.42403,6.37948,177914
Divo,-5.3488,5.83568,Bongouanou,-4.28993,6.70145,92883
Divo,-5.3488,5.83568,Ferkessédougou,-5.18851,9.61638,74670
Divo,-5.3488,5.83568,Daoukro,-3.95791,7.06798,67880
Divo,-5.3488,5.83568,Abidjan,-4.01619,5.35806,2171313
Divo,-5.3488,5.83568,Soubré,-6.61003,5.78716,223486
Divo,-5.3488,5.83568,Bouna,-3.00774,9.26474,11879
Divo,-5.3488,5.83568,Odienné,-7.56496,9.50707,32915
Divo,-5.3488,5.83568,Korhogo,-5.63851,9.46045,68180
Divo,-5.3488,5.83568,Dabakala,-4.42611,8.36482,75668
Divo,-5.3488,5.83568,Adzopé,-3.85683,6.10201,57544
Guiglo,-7.50574,6.54414,Mankono,-6.18272,8.05669,7411
Guiglo,-7.50574,6.54414,Aboisso,-3.21777,5.46663,98343
Guiglo,-7.50574,6.54414,Abengourou,-3.48846,6.73033,156595
Guiglo,-7.50574,6.54414,Séguéla,-6.66878,7.9727,10305
Guiglo,-7.50574,6.54414,Bondoukou,-2.79431,8.03786,18493
Guiglo,-7.50574,6.54414,Agnibilékrou,-3.20092,7.12627,13273
Guiglo,-7.50574,6.54414,Biankouma,-7.61199,7.7302,19483
Guiglo,-7.50574,6.54414,Lakota,-5.6824,5.85397,17139
Guiglo,-7.50574,6.54414,Bouaké,-5.03057,7.69053,24858
Guiglo,-7.50574,6.54414,Abidjan,-4.01619,5.35806,625914
Guiglo,-7.50574,6.54414,Sakassou,-5.29125,7.45502,3594
Guiglo,-7.50574,6.54414,Agboville,-4.23258,5.94306,14738
Guiglo,-7.50574,6.54414,Tengréla,-6.40946,10.48666,620
Guiglo,-7.50574,6.54414,Divo,-5.3488,5.83568,53568
Guiglo,-7.50574,6.54414,Danané,-8.15638,7.25993,80370
Guiglo,-7.50574,6.54414,San-Pédro,-6.64697,4.78201,142826
Guiglo,-7.50574,6.54414,Grand-Lahou,-5.01351,5.27612,2824
Guiglo,-7.50574,6.54414,Boundiali,-6.48503,9.52319,41330
Guiglo,-7.50574,6.54414,Sassandra,-6.07215,5.24013,47524
Guiglo,-7.50574,6.54414,Gagnoa,-5.94911,6.12607,57551
Guiglo,-7.50574,6.54414,Zuénoula,-6.04692,7.42862,23221
Guiglo,-7.50574,6.54414,Sinfra,-5.60494,6.65109,10403
Guiglo,-7.50574,6.54414,Touba,-7.6801,8.28373,9059
Guiglo,-7.50574,6.54414,Bangolo,-7.48992,7.01069,10984
Guiglo,-7.50574,6.54414,Béoumi,-5.57956,7.67321,5247
Guiglo,-7.50574,6.54414,Mbahiakro,-4.33814,7.4528,2933
Guiglo,-7.50574,6.54414,Issia,-6.58969,6.48765,39104
Guiglo,-7.50574,6.54414,Yamoussoukro,-5.28043,6.82171,329981
Guiglo,-7.50574,6.54414,Man,-7.55206,7.40854,118297
Guiglo,-7.50574,6.54414,Tabou,-7.35449,4.42302,12279
Guiglo,-7.50574,6.54414,Toumodi,-5.01937,6.55231,22751
Guiglo,-7.50574,6.54414,Tanda,-3.16623,7.79708,5891
Guiglo,-7.50574,6.54414,Vavoua,-6.52003,7.60752,18487
Guiglo,-7.50574,6.54414,Katiola,-5.10431,8.14015,14493
Guiglo,-7.50574,6.54414,Tiassalé,-4.76305,5.86529,28684
Guiglo,-7.50574,6.54414,Dimbokro,-4.71218,6.66604,7622
Guiglo,-7.50574,6.54414,Duékoué,-7.37356,6.74746,174732
Guiglo,-7.50574,6.54414,Bouaflé,-5.75333,6.98814,19535
Guiglo,-7.50574,6.54414,Oumé,-5.42403,6.37948,40609
Guiglo,-7.50574,6.54414,Bongouanou,-4.28993,6.70145,14787
Guiglo,-7.50574,6.54414,Ferkessédougou,-5.18851,9.61638,21679
Guiglo,-7.50574,6.54414,Adzopé,-3.85683,6.10201,29022
Guiglo,-7.50574,6.54414,Daloa,-6.44747,6.88647,150864
Guiglo,-7.50574,6.54414,Soubré,-6.61003,5.78716,210664
Guiglo,-7.50574,6.54414,Bouna,-3.00774,9.26474,4977
Guiglo,-7.50574,6.54414,Odienné,-7.56496,9.50707,9670
Guiglo,-7.50574,6.54414,Korhogo,-5.63851,9.46045,22032
Guiglo,-7.50574,6.54414,Dabakala,-4.42611,8.36482,92797
Guiglo,-7.50574,6.54414,Daoukro,-3.95791,7.06798,7529
Danané,-8.15638,7.25993,Mankono,-6.18272,8.05669,5085
Danané,-8.15638,7.25993,Aboisso,-3.21777,5.46663,20885
Danané,-8.15638,7.25993,Abengourou,-3.48846,6.73033,34060
Danané,-8.15638,7.25993,Bondoukou,-2.79431,8.03786,19874
Danané,-8.15638,7.25993,Agnibilékrou,-3.20092,7.12627,5366
Danané,-8.15638,7.25993,Biankouma,-7.61199,7.7302,27312
Danané,-8.15638,7.25993,Lakota,-5.6824,5.85397,7727
Danané,-8.15638,7.25993,Bouaké,-5.03057,7.69053,25245
Danané,-8.15638,7.25993,Daloa,-6.44747,6.88647,338200
Danané,-8.15638,7.25993,Sakassou,-5.29125,7.45502,8026
Danané,-8.15638,7.25993,Agboville,-4.23258,5.94306,14992
Danané,-8.15638,7.25993,Séguéla,-6.66878,7.9727,10368
Danané,-8.15638,7.25993,Divo,-5.3488,5.83568,116140
Danané,-8.15638,7.25993,Guiglo,-7.50574,6.54414,75806
Danané,-8.15638,7.25993,San-Pédro,-6.64697,4.78201,62340
Danané,-8.15638,7.25993,Grand-Lahou,-5.01351,5.27612,2266
Danané,-8.15638,7.25993,Boundiali,-6.48503,9.52319,24710
Danané,-8.15638,7.25993,Sassandra,-6.07215,5.24013,15107
Danané,-8.15638,7.25993,Gagnoa,-5.94911,6.12607,117427
Danané,-8.15638,7.25993,Zuénoula,-6.04692,7.42862,23231
Danané,-8.15638,7.25993,Sinfra,-5.60494,6.65109,6945
Danané,-8.15638,7.25993,Touba,-7.6801,8.28373,8788
Danané,-8.15638,7.25993,Tanda,-3.16623,7.79708,4186
Danané,-8.15638,7.25993,Béoumi,-5.57956,7.67321,3302
Danané,-8.15638,7.25993,Mbahiakro,-4.33814,7.4528,2261
Danané,-8.15638,7.25993,Issia,-6.58969,6.48765,38958
Danané,-8.15638,7.25993,Yamoussoukro,-5.28043,6.82171,65209
Danané,-8.15638,7.25993,Man,-7.55206,7.40854,176300
Danané,-8.15638,7.25993,Tabou,-7.35449,4.42302,9959
Danané,-8.15638,7.25993,Toumodi,-5.01937,6.55231,13497
Danané,-8.15638,7.25993,Tengréla,-6.40946,10.48666,625
Danané,-8.15638,7.25993,Bangolo,-7.48992,7.01069,8423
Danané,-8.15638,7.25993,Vavoua,-6.52003,7.60752,15266
Danané,-8.15638,7.25993,Katiola,-5.10431,8.14015,10269
Danané,-8.15638,7.25993,Tiassalé,-4.76305,5.86529,181173
Danané,-8.15638,7.25993,Dimbokro,-4.71218,6.66604,6529
Danané,-8.15638,7.25993,Duékoué,-7.37356,6.74746,69457
Danané,-8.15638,7.25993,Bouaflé,-5.75333,6.98814,17312
Danané,-8.15638,7.25993,Oumé,-5.42403,6.37948,18246
Danané,-8.15638,7.25993,Bongouanou,-4.28993,6.70145,11583
Danané,-8.15638,7.25993,Bouna,-3.00774,9.26474,3008
Danané,-8.15638,7.25993,Adzopé,-3.85683,6.10201,13760
Danané,-8.15638,7.25993,Abidjan,-4.01619,5.35806,599873
Danané,-8.15638,7.25993,Soubré,-6.61003,5.78716,105889
Danané,-8.15638,7.25993,Ferkessédougou,-5.18851,9.61638,19311
Danané,-8.15638,7.25993,Odienné,-7.56496,9.50707,8186
Danané,-8.15638,7.25993,Korhogo,-5.63851,9.46045,29986
Danané,-8.15638,7.25993,Dabakala,-4.42611,8.36482,4313
Danané,-8.15638,7.25993,Daoukro,-3.95791,7.06798,13888
San-Pédro,-6.64697,4.78201,Mankono,-6.18272,8.05669,25795
San-Pédro,-6.64697,4.78201,Aboisso,-3.21777,5.46663,416213
San-Pédro,-6.64697,4.78201,Bondoukou,-2.79431,8.03786,355692
San-Pédro,-6.64697,4.78201,Agnibilékrou,-3.20092,7.12627,30766
San-Pédro,-6.64697,4.78201,Biankouma,-7.61199,7.7302,28367
San-Pédro,-6.64697,4.78201,Lakota,-5.6824,5.85397,89000
San-Pédro,-6.64697,4.78201,Bouaké,-5.03057,7.69053,165840
San-Pédro,-6.64697,4.78201,Abidjan,-4.01619,5.35806,3295322
San-Pédro,-6.64697,4.78201,Sakassou,-5.29125,7.45502,11723
San-Pédro,-6.64697,4.78201,Agboville,-4.23258,5.94306,49552
San-Pédro,-6.64697,4.78201,Séguéla,-6.66878,7.9727,53049
San-Pédro,-6.64697,4.78201,Divo,-5.3488,5.83568,159117
San-Pédro,-6.64697,4.78201,Guiglo,-7.50574,6.54414,136366
San-Pédro,-6.64697,4.78201,Danané,-8.15638,7.25993,78796
San-Pédro,-6.64697,4.78201,Grand-Lahou,-5.01351,5.27612,9171
San-Pédro,-6.64697,4.78201,Boundiali,-6.48503,9.52319,26488
San-Pédro,-6.64697,4.78201,Sassandra,-6.07215,5.24013,106533
San-Pédro,-6.64697,4.78201,Gagnoa,-5.94911,6.12607,159704
San-Pédro,-6.64697,4.78201,Zuénoula,-6.04692,7.42862,48434
San-Pédro,-6.64697,4.78201,Sinfra,-5.60494,6.65109,269587
San-Pédro,-6.64697,4.78201,Touba,-7.6801,8.28373,24410
San-Pédro,-6.64697,4.78201,Tabou,-7.35449,4.42302,130699
San-Pédro,-6.64697,4.78201,Béoumi,-5.57956,7.67321,12495
