fromNode,fromLon,fromLat,toNode,toLon,toLat,weight
197,-3.322690,5.270399,198,-3.768528,5.238152,0.00371711041665
64,-4.066367,5.517012,250,-4.968035,6.544904,0.00371381218203
31,-5.476948,7.914011,209,-5.682539,8.207216,0.00369897012624
206,-7.031989,8.765110,199,-6.735694,8.845928,0.00367753160121
185,-5.640117,5.324263,68,-4.998122,5.365156,0.00367423336659
63,-4.242893,5.414191,58,-5.337015,6.823865,0.00366928601466
199,-6.735694,8.845928,206,-7.031989,8.765110,0.00365774219349
89,-5.698190,9.562844,109,-5.499455,10.016412,0.00365774219349
60,-4.002729,5.334637,117,-6.516798,5.909302,0.00364454925501
185,-5.640117,5.324263,122,-6.672368,5.087328,0.00362805808191
250,-4.968035,6.544904,22,-5.723872,7.052564,0.0036264089646
173,-4.740074,6.765964,234,-4.611954,6.456701,0.0036264089646
173,-4.740074,6.765964,172,-4.215866,6.706639,0.00362146161267
117,-6.516798,5.909302,60,-4.002729,5.334637,0.00360661955688
66,-4.535666,5.406788,64,-4.066367,5.517012,0.00358847926647
56,-5.148486,6.919306,44,-5.102958,7.457994,0.00358023367992
102,-6.219072,9.834516,103,-6.373818,10.043771,0.00356868985875
110,-5.647915,10.288608,92,-5.935291,10.036309,0.00356539162413
97,-6.409845,10.464733,99,-6.267314,10.360861,0.00356539162413
92,-5.935291,10.036309,110,-5.647915,10.288608,0.00355549692027
99,-6.267314,10.360861,97,-6.409845,10.464733,0.00354065486448
160,-8.017432,6.587344,79,-8.177766,6.958076,0.00353900574717
234,-4.611954,6.456701,173,-4.740074,6.765964,0.00353570751255
18,-4.513142,5.846961,60,-4.002729,5.334637,0.00353076016062
8,-3.498494,7.166416,176,-3.706524,7.325061,0.003527461926
103,-6.373818,10.043771,102,-6.219072,9.834516,0.00352416369138
13,-3.839996,6.472760,64,-4.066367,5.517012,0.00351261987021
77,-7.622609,7.142829,165,-7.391132,6.723418,0.00351261987021
79,-8.177766,6.958076,160,-8.017432,6.587344,0.00348788311057
176,-3.706524,7.325061,8,-3.498494,7.166416,0.00348623399326
250,-4.968035,6.544904,56,-5.148486,6.919306,0.00347963752402
173,-4.740074,6.765964,58,-5.337015,6.823865,0.0034598481163
163,-8.300833,6.486541,157,-8.406591,6.499877,0.00345490076437
68,-4.998122,5.365156,185,-5.640117,5.324263,0.00344995341244
254,-5.861952,7.500366,30,-5.606104,7.493205,0.00341367283162
58,-5.337015,6.823865,173,-4.740074,6.765964,0.00340872547969
64,-4.066367,5.517012,66,-4.535666,5.406788,0.00340872547969
165,-7.391132,6.723418,77,-7.622609,7.142829,0.00340377812776
66,-4.535666,5.406788,184,-5.252395,5.302369,0.00340377812776
138,-6.020944,6.013225,58,-5.337015,6.823865,0.00339883077583
56,-5.148486,6.919306,250,-4.968035,6.544904,0.00338893607197
243,-7.845864,8.191770,244,-8.069580,8.349665,0.00338728695466
10,-3.787625,6.209023,15,-3.800610,5.946270,0.00338563783735
39,-4.938431,7.791673,69,-4.754623,5.984212,0.00338398872004
150,-6.607035,6.419355,165,-7.391132,6.723418,0.00337574313349
157,-8.406591,6.499877,163,-8.300833,6.486541,0.00336255019501
154,-6.511205,7.506542,145,-6.593350,6.803121,0.00335265549115
69,-4.754623,5.984212,39,-4.938431,7.791673,0.00333286608343
244,-8.069580,8.349665,243,-7.845864,8.191770,0.00331967314495
30,-5.606104,7.493205,254,-5.861952,7.500366,0.00331802402764
60,-4.002729,5.334637,52,-5.190957,7.136901,0.00329823461992
60,-4.002729,5.334637,168,-3.247010,7.140284,0.00328009432951
160,-8.017432,6.587344,163,-8.300833,6.486541,0.00327184874296
213,-2.956078,7.955914,214,-3.085381,8.076264,0.00326690139103
143,-5.465715,6.442563,138,-6.020944,6.013225,0.00326360315641
145,-6.593350,6.803121,154,-6.511205,7.506542,0.00325370845255
228,-3.209595,7.831601,168,-3.247010,7.140284,0.00325205933524
52,-5.190957,7.136901,22,-5.723872,7.052564,0.003245462866
15,-3.800610,5.946270,10,-3.787625,6.209023,0.003245462866
74,-7.344393,7.405325,76,-7.465907,7.267746,0.00324381374869
96,-5.573247,9.075830,252,-5.225980,8.692048,0.00323391904483
211,-6.336081,8.834934,209,-5.682539,8.207216,0.0032289716929
76,-7.465907,7.267746,74,-7.344393,7.405325,0.00321412963711
144,-6.439960,6.914402,166,-7.106862,6.700423,0.00321412963711
255,-4.248280,5.807725,11,-3.953336,5.947493,0.0032124805198
166,-7.106862,6.700423,144,-6.439960,6.914402,0.00319763846401
186,-5.231252,6.136609,60,-4.002729,5.334637,0.0031959893467
250,-4.968035,6.544904,52,-5.190957,7.136901,0.00317290170436
22,-5.723872,7.052564,52,-5.190957,7.136901,0.00317125258705
11,-3.953336,5.947493,255,-4.248280,5.807725,0.00315805964857
60,-4.002729,5.334637,4,-3.662953,6.660800,0.00314816494471
68,-4.998122,5.365156,67,-4.541333,5.657780,0.00313991935816
188,-5.876765,5.667795,185,-5.640117,5.324263,0.00311848083313
39,-4.938431,7.791673,35,-4.530515,8.018313,0.00311518259851
144,-6.439960,6.914402,200,-6.617047,8.052000,0.00311023524658
124,-6.953711,6.186966,153,-6.859862,6.521636,0.00310034054272
212,-2.814230,8.038299,168,-3.247010,7.140284,0.0030970423081
67,-4.541333,5.657780,68,-4.998122,5.365156,0.00309374407348
20,-4.400224,6.194517,255,-4.248280,5.807725,0.00309209495617
255,-4.248280,5.807725,20,-4.400224,6.194517,0.00308549848693
24,-5.844579,6.635363,27,-5.500270,6.723468,0.00307560378308
185,-5.640117,5.324263,188,-5.876765,5.667795,0.00307065643115
22,-5.723872,7.052564,250,-4.968035,6.544904,0.00306900731384
215,-3.332398,8.175572,216,-3.085807,8.390748,0.00305746349267
209,-5.682539,8.207216,211,-6.336081,8.834934,0.00305581437536
208,-6.159417,8.434637,230,-5.848481,8.459074,0.00305251614074
75,-7.590199,7.451152,73,-7.183199,7.316389,0.00304262143688
151,-6.286847,6.492885,24,-5.844579,6.635363,0.00303602496764
179,-3.998962,7.748090,180,-4.251381,7.742958,0.0030294284984
168,-3.247010,7.140284,212,-2.814230,8.038299,0.00302613026378
180,-4.251381,7.742958,179,-3.998962,7.748090,0.00302118291185
89,-5.698190,9.562844,46,-5.232071,8.319269,0.00301623555992
230,-5.848481,8.459074,208,-6.159417,8.434637,0.00301623555992
60,-4.002729,5.334637,18,-4.513142,5.846961,0.00300634085606
123,-6.774255,5.633484,138,-6.020944,6.013225,0.00300469173875
43,-5.300993,7.934304,253,-5.150988,8.095430,0.00300139350413
138,-6.020944,6.013225,143,-5.465715,6.442563,0.00299974438682
78,-7.809244,7.291920,247,-7.788882,6.950375,0.00299314791758
247,-7.788882,6.950375,78,-7.809244,7.291920,0.00298325321372
163,-8.300833,6.486541,160,-8.017432,6.587344,0.00298160409641
73,-7.183199,7.316389,75,-7.590199,7.451152,0.00297665674448
187,-5.657858,5.837364,125,-6.096103,5.585409,0.00297500762717
216,-3.085807,8.390748,215,-3.332398,8.175572,0.00297170939255
2,-3.632290,6.907771,5,-3.440788,6.937723,0.00297170939255
44,-5.102958,7.457994,56,-5.148486,6.919306,0.00296841115793
64,-4.066367,5.517012,58,-5.337015,6.823865,0.00296511292331
24,-5.844579,6.635363,151,-6.286847,6.492885,0.002963463806
253,-5.150988,8.095430,43,-5.300993,7.934304,0.00294037616366
174,-3.911093,7.093113,176,-3.706524,7.325061,0.00290739381746
182,-5.251963,5.855107,63,-4.242893,5.414191,0.00290409558284
35,-4.530515,8.018313,39,-4.938431,7.791673,0.00290079734822
200,-6.617047,8.052000,144,-6.439960,6.914402,0.00289420087898
8,-3.498494,7.166416,168,-3.247010,7.140284,0.00288265705781
95,-5.428445,9.297756,106,-5.183377,9.715982,0.00287606058857
125,-6.096103,5.585409,187,-5.657858,5.837364,0.0028645167674
27,-5.500270,6.723468,24,-5.844579,6.635363,0.00285956941547
62,-3.701841,5.401422,60,-4.002729,5.334637,0.00285956941547
60,-4.002729,5.334637,186,-5.231252,6.136609,0.00285627118085
214,-3.085381,8.076264,213,-2.956078,7.955914,0.00285132382892
182,-5.251963,5.855107,64,-4.066367,5.517012,0.0028480255943
176,-3.706524,7.325061,174,-3.911093,7.093113,0.00284142912506
117,-6.516798,5.909302,182,-5.251963,5.855107,0.00282988530389
168,-3.247010,7.140284,8,-3.498494,7.166416,0.00282328883465
235,-3.325625,6.095182,167,-3.493922,6.664720,0.00281999060003
191,-3.176211,5.703017,60,-4.002729,5.334637,0.0028150432481
58,-5.337015,6.823865,138,-6.020944,6.013225,0.00280679766155
5,-3.440788,6.937723,2,-3.632290,6.907771,0.00280679766155
190,-3.281498,5.460473,193,-3.162765,5.995201,0.0027820609019
182,-5.251963,5.855107,117,-6.516798,5.909302,0.0027820609019
167,-3.493922,6.664720,235,-3.325625,6.095182,0.00277546443266
91,-5.836502,8.866821,246,-5.767401,9.231673,0.00276227149418
52,-5.190957,7.136901,250,-4.968035,6.544904,0.00275897325956
116,-6.190251,5.218782,184,-5.252395,5.302369,0.00275897325956
158,-7.185864,6.487173,166,-7.106862,6.700423,0.00275897325956
202,-6.957015,7.926330,200,-6.617047,8.052000,0.00275897325956
126,-6.583677,6.143608,123,-6.774255,5.633484,0.00275732414225
183,-5.283333,5.542426,68,-4.998122,5.365156,0.00274413120377
132,-7.486918,9.874800,131,-7.613464,9.888806,0.00273753473453
60,-4.002729,5.334637,191,-3.176211,5.703017,0.0027325873826
166,-7.106862,6.700423,158,-7.185864,6.487173,0.00272599091336
159,-7.375065,6.012926,120,-7.290662,5.209427,0.00272599091336
226,-3.054466,7.506552,223,-3.337320,7.514109,0.00272434179605
64,-4.066367,5.517012,13,-3.839996,6.472760,0.00272434179605
30,-5.606104,7.493205,50,-5.308574,7.450059,0.00271939444412
120,-7.290662,5.209427,159,-7.375065,6.012926,0.00271774532681
167,-3.493922,6.664720,233,-3.925581,6.769287,0.00271774532681
46,-5.232071,8.319269,89,-5.698190,9.562844,0.00271444709219
131,-7.613464,9.888806,132,-7.486918,9.874800,0.00271279797488
223,-3.337320,7.514109,226,-3.054466,7.506552,0.00270949974026
12,-4.023325,6.321925,60,-4.002729,5.334637,0.00270785062295
200,-6.617047,8.052000,202,-6.957015,7.926330,0.00270125415371
106,-5.183377,9.715982,95,-5.428445,9.297756,0.00269795591909
63,-4.242893,5.414191,182,-5.251963,5.855107,0.00269300856716
122,-6.672368,5.087328,138,-6.020944,6.013225,0.00267651739406
68,-4.998122,5.365156,183,-5.283333,5.542426,0.00267321915944
165,-7.391132,6.723418,150,-6.607035,6.419355,0.00267321915944
50,-5.308574,7.450059,30,-5.606104,7.493205,0.00267157004213
153,-6.859862,6.521636,166,-7.106862,6.700423,0.00266827180752
89,-5.698190,9.562844,253,-5.150988,8.095430,0.0026649735729
117,-6.516798,5.909302,144,-6.439960,6.914402,0.00265837710366
150,-6.607035,6.419355,60,-4.002729,5.334637,0.00265837710366
222,-3.559124,8.485728,216,-3.085807,8.390748,0.00265507886904
60,-4.002729,5.334637,62,-3.701841,5.401422,0.00264683328249
229,-6.110841,8.059679,230,-5.848481,8.459074,0.00264518416518
230,-5.848481,8.459074,229,-6.110841,8.059679,0.00264188593056
138,-6.020944,6.013225,123,-6.774255,5.633484,0.00263693857863
216,-3.085807,8.390748,222,-3.559124,8.485728,0.00262869299208
255,-4.248280,5.807725,14,-4.018499,5.876154,0.00261879828822
246,-5.767401,9.231673,91,-5.836502,8.866821,0.0026155000536
193,-3.162765,5.995201,190,-3.281498,5.460473,0.00261220181898
192,-3.526649,5.353724,194,-2.960406,5.454036,0.00261220181898
210,-6.062438,7.804191,254,-5.861952,7.500366,0.00261055270167
16,-3.570096,6.069357,60,-4.002729,5.334637,0.00261055270167
14,-4.018499,5.876154,255,-4.248280,5.807725,0.00260560534974
104,-6.543058,10.023793,102,-6.219072,9.834516,0.00260560534974
10,-3.787625,6.209023,12,-4.023325,6.321925,0.00260395623243
144,-6.439960,6.914402,75,-7.590199,7.451152,0.00260395623243
10,-3.787625,6.209023,4,-3.662953,6.660800,0.0025990088805
254,-5.861952,7.500366,210,-6.062438,7.804191,0.00259571064588
102,-6.219072,9.834516,104,-6.543058,10.023793,0.00259406152857
204,-6.934305,8.319946,202,-6.957015,7.926330,0.00259241241126
153,-6.859862,6.521636,165,-7.391132,6.723418,0.00258911417664
227,-2.968563,7.718578,226,-3.054466,7.506552,0.00258746505933
194,-2.960406,5.454036,192,-3.526649,5.353724,0.00256107918237
226,-3.054466,7.506552,227,-2.968563,7.718578,0.00255778094775
75,-7.590199,7.451152,144,-6.439960,6.914402,0.00252974595348
202,-6.957015,7.926330,204,-6.934305,8.319946,0.00252809683617
138,-6.020944,6.013225,122,-6.672368,5.087328,0.00252479860155
253,-5.150988,8.095430,89,-5.698190,9.562844,0.00251985124962
158,-7.185864,6.487173,237,-7.618685,6.482504,0.00251985124962
89,-5.698190,9.562844,48,-5.181111,9.163139,0.00251325478038
166,-7.106862,6.700423,153,-6.859862,6.521636,0.00251160566307
138,-6.020944,6.013225,67,-4.541333,5.657780,0.00250665831114
55,-5.026409,6.699474,53,-5.229103,6.527132,0.00250336007652
123,-6.774255,5.633484,126,-6.583677,6.143608,0.00249841272459
75,-7.590199,7.451152,236,-7.464631,6.892702,0.00248686890342
237,-7.618685,6.482504,158,-7.185864,6.487173,0.00248027243418
154,-6.511205,7.506542,147,-6.689813,6.998953,0.00246213214377
10,-3.787625,6.209023,172,-4.215866,6.706639,0.00246048302646
147,-6.689813,6.998953,154,-6.511205,7.506542,0.00246048302646
232,-4.202967,7.299683,176,-3.706524,7.325061,0.00245883390915
196,-2.886163,5.229328,195,-3.182704,5.197232,0.00245718479184
85,-7.982719,7.195188,247,-7.788882,6.950375,0.00245553567453
172,-4.215866,6.706639,10,-3.787625,6.209023,0.00245553567453
12,-4.023325,6.321925,10,-3.787625,6.209023,0.00245553567453
146,-6.868204,6.847144,75,-7.590199,7.451152,0.00245223743991
4,-3.662953,6.660800,60,-4.002729,5.334637,0.00243739538412
37,-4.750311,8.371633,33,-4.315782,8.379720,0.00243739538412
174,-3.911093,7.093113,13,-3.839996,6.472760,0.00242914979757
24,-5.844579,6.635363,60,-4.002729,5.334637,0.00242255332833
247,-7.788882,6.950375,85,-7.982719,7.195188,0.00242255332833
122,-6.672368,5.087328,184,-5.252395,5.302369,0.00241925509371
165,-7.391132,6.723418,153,-6.859862,6.521636,0.0024176059764
73,-7.183199,7.316389,156,-6.903879,7.207536,0.00240276392061
60,-4.002729,5.334637,16,-3.570096,6.069357,0.00239946568599
236,-7.464631,6.892702,75,-7.590199,7.451152,0.00239946568599
223,-3.337320,7.514109,212,-2.814230,8.038299,0.00239781656868
214,-3.085381,8.076264,228,-3.209595,7.831601,0.00239451833406
60,-4.002729,5.334637,75,-7.590199,7.451152,0.00239451833406
53,-5.229103,6.527132,55,-5.026409,6.699474,0.00239122009944
67,-4.541333,5.657780,138,-6.020944,6.013225,0.00239122009944
75,-7.590199,7.451152,71,-7.136376,7.570488,0.00238957098213
176,-3.706524,7.325061,232,-4.202967,7.299683,0.00237802716096
184,-5.252395,5.302369,116,-6.190251,5.218782,0.00237307980903
60,-4.002729,5.334637,150,-6.607035,6.419355,0.0023681324571
64,-4.066367,5.517012,182,-5.251963,5.855107,0.0023681324571
152,-6.493940,6.639638,145,-6.593350,6.803121,0.0023681324571
156,-6.903879,7.207536,73,-7.183199,7.316389,0.0023681324571
3,-3.397551,6.426104,235,-3.325625,6.095182,0.00236483422248
144,-6.439960,6.914402,117,-6.516798,5.909302,0.00236318510517
145,-6.593350,6.803121,152,-6.493940,6.639638,0.00235988687055
24,-5.844579,6.635363,149,-6.248125,6.716154,0.00235493951862
212,-2.814230,8.038299,60,-4.002729,5.334637,0.00234174658014
233,-3.925581,6.769287,167,-3.493922,6.664720,0.00233350099359
16,-3.570096,6.069357,3,-3.397551,6.426104,0.00232525540704
153,-6.859862,6.521636,124,-6.953711,6.186966,0.00231371158587
158,-7.185864,6.487173,146,-6.868204,6.847144,0.00231041335125
146,-6.868204,6.847144,158,-7.185864,6.487173,0.00230711511663
228,-3.209595,7.831601,214,-3.085381,8.076264,0.00230546599932
33,-4.315782,8.379720,37,-4.750311,8.371633,0.0023021677647
235,-3.325625,6.095182,3,-3.397551,6.426104,0.0023021677647
28,-6.111412,7.448124,26,-6.037546,6.896568,0.00230051864739
48,-5.181111,9.163139,89,-5.698190,9.562844,0.00229557129546
26,-6.037546,6.896568,28,-6.111412,7.448124,0.00229062394353
89,-5.698190,9.562844,110,-5.647915,10.288608,0.0022856765916
229,-6.110841,8.059679,210,-6.062438,7.804191,0.00228072923967
100,-6.648476,9.828754,103,-6.373818,10.043771,0.00227908012236
36,-4.375863,7.960166,34,-4.137540,8.081339,0.00227908012236
174,-3.911093,7.093113,178,-4.348232,7.554560,0.00227578188774
89,-5.698190,9.562844,60,-4.002729,5.334637,0.00227248365312
110,-5.647915,10.288608,89,-5.698190,9.562844,0.00227248365312
103,-6.373818,10.043771,100,-6.648476,9.828754,0.00227083453581
34,-4.137540,8.081339,36,-4.375863,7.960166,0.00227083453581
3,-3.397551,6.426104,16,-3.570096,6.069357,0.0022691854185
118,-6.375626,5.687274,116,-6.190251,5.218782,0.00225764159734
79,-8.177766,6.958076,85,-7.982719,7.195188,0.00225764159734
195,-3.182704,5.197232,196,-2.886163,5.229328,0.00225269424541
237,-7.618685,6.482504,144,-6.439960,6.914402,0.00225269424541
56,-5.148486,6.919306,60,-4.002729,5.334637,0.00224444865886
116,-6.190251,5.218782,118,-6.375626,5.687274,0.00224279954155
210,-6.062438,7.804191,229,-6.110841,8.059679,0.00223290483769
5,-3.440788,6.937723,7,-3.366372,7.182663,0.00222960660307
41,-5.166847,7.838461,31,-5.476948,7.914011,0.00222960660307
101,-6.499432,9.395949,93,-6.103258,9.147285,0.00222465925114
71,-7.136376,7.570488,75,-7.590199,7.451152,0.00222465925114
93,-6.103258,9.147285,101,-6.499432,9.395949,0.00222301013383
228,-3.209595,7.831601,218,-3.733849,8.097782,0.00221311542997
60,-4.002729,5.334637,12,-4.023325,6.321925,0.00220322072611
63,-4.242893,5.414191,255,-4.248280,5.807725,0.0022015716088
178,-4.348232,7.554560,174,-3.911093,7.093113,0.00219827337418
205,-6.559708,8.529738,199,-6.735694,8.845928,0.00219497513956
255,-4.248280,5.807725,63,-4.242893,5.414191,0.00218672955301
7,-3.366372,7.182663,5,-3.440788,6.937723,0.0021850804357
104,-6.543058,10.023793,101,-6.499432,9.395949,0.0021850804357
199,-6.735694,8.845928,205,-6.559708,8.529738,0.00218013308377
13,-3.839996,6.472760,174,-3.911093,7.093113,0.00217518573184
75,-7.590199,7.451152,146,-6.868204,6.847144,0.00216364191067
150,-6.607035,6.419355,24,-5.844579,6.635363,0.00216199279336
101,-6.499432,9.395949,104,-6.543058,10.023793,0.00215704544143
60,-4.002729,5.334637,24,-5.844579,6.635363,0.00215704544143
60,-4.002729,5.334637,89,-5.698190,9.562844,0.00215044897219
149,-6.248125,6.716154,24,-5.844579,6.635363,0.00215044897219
218,-3.733849,8.097782,228,-3.209595,7.831601,0.00214385250295
252,-5.225980,8.692048,47,-5.598895,8.725664,0.00214220338564
1,-3.260397,6.906417,5,-3.440788,6.937723,0.0021356069164
212,-2.814230,8.038299,223,-3.337320,7.514109,0.00213230868178
185,-5.640117,5.324263,66,-4.535666,5.406788,0.00212901044716
126,-6.583677,6.143608,138,-6.020944,6.013225,0.00212736132985
85,-7.982719,7.195188,79,-8.177766,6.958076,0.00212736132985
253,-5.150988,8.095430,37,-4.750311,8.371633,0.00212406309523
28,-6.111412,7.448124,58,-5.337015,6.823865,0.00211746662599
60,-4.002729,5.334637,140,-6.246480,6.173249,0.00211251927406
75,-7.590199,7.451152,60,-4.002729,5.334637,0.00211251927406
5,-3.440788,6.937723,1,-3.260397,6.906417,0.00210427368751
39,-4.938431,7.791673,96,-5.573247,9.075830,0.00210427368751
31,-5.476948,7.914011,41,-5.166847,7.838461,0.00208118604517
227,-2.968563,7.718578,223,-3.337320,7.514109,0.00207953692786
64,-4.066367,5.517012,61,-3.844322,5.357087,0.00207623869324
185,-5.640117,5.324263,182,-5.251963,5.855107,0.00207623869324
68,-4.998122,5.365156,63,-4.242893,5.414191,0.00207458957593
63,-4.242893,5.414191,68,-4.998122,5.365156,0.00207294045862
47,-5.598895,8.725664,252,-5.225980,8.692048,0.002069642224
22,-5.723872,7.052564,69,-4.754623,5.984212,0.00206799310669
173,-4.740074,6.765964,69,-4.754623,5.984212,0.00206799310669
143,-5.465715,6.442563,69,-4.754623,5.984212,0.00205809840283
54,-5.112736,6.417422,58,-5.337015,6.823865,0.0020531510509
102,-6.219072,9.834516,90,-5.991164,9.618970,0.00204820369897
144,-6.439960,6.914402,237,-7.618685,6.482504,0.00203501076049
223,-3.337320,7.514109,227,-2.968563,7.718578,0.00202346693932
58,-5.337015,6.823865,54,-5.112736,6.417422,0.00202181782201
138,-6.020944,6.013225,126,-6.583677,6.143608,0.0020201687047
57,-4.884319,7.225912,39,-4.938431,7.791673,0.00201357223546
39,-4.938431,7.791673,108,-5.178596,10.085256,0.00201357223546
4,-3.662953,6.660800,10,-3.787625,6.209023,0.0020036775316
215,-3.332398,8.175572,214,-3.085381,8.076264,0.00199873017967
90,-5.991164,9.618970,102,-6.219072,9.834516,0.00199873017967
140,-6.246480,6.173249,60,-4.002729,5.334637,0.00199873017967
5,-3.440788,6.937723,60,-4.002729,5.334637,0.00199048459312
229,-6.110841,8.059679,203,-6.389606,7.904465,0.00198883547581
203,-6.389606,7.904465,229,-6.110841,8.059679,0.00198553724119
28,-6.111412,7.448124,210,-6.062438,7.804191,0.00198058988926
69,-4.754623,5.984212,173,-4.740074,6.765964,0.00197564253733
89,-5.698190,9.562844,93,-6.103258,9.147285,0.00197399342002
196,-2.886163,5.229328,192,-3.526649,5.353724,0.00196739695078
76,-7.465907,7.267746,73,-7.183199,7.316389,0.00196739695078
182,-5.251963,5.855107,143,-5.465715,6.442563,0.00196409871616
212,-2.814230,8.038299,220,-3.371306,9.152394,0.00196080048154
150,-6.607035,6.419355,58,-5.337015,6.823865,0.00195915136423
207,-5.839227,7.852054,209,-5.682539,8.207216,0.00195915136423
153,-6.859862,6.521636,152,-6.493940,6.639638,0.00195750224692
214,-3.085381,8.076264,215,-3.332398,8.175572,0.00195585312961
139,-5.900705,6.291553,24,-5.844579,6.635363,0.00195255489499
209,-5.682539,8.207216,207,-5.839227,7.852054,0.00194595842575
182,-5.251963,5.855107,140,-6.246480,6.173249,0.00194430930844
39,-4.938431,7.791673,48,-5.181111,9.163139,0.00194266019113
182,-5.251963,5.855107,185,-5.640117,5.324263,0.00194101107382
48,-5.181111,9.163139,39,-4.938431,7.791673,0.00193936195651
39,-4.938431,7.791673,57,-4.884319,7.225912,0.00192616901803
167,-3.493922,6.664720,212,-2.814230,8.038299,0.00192451990072
73,-7.183199,7.316389,76,-7.465907,7.267746,0.00192451990072
171,-4.330981,6.436791,60,-4.002729,5.334637,0.0019212216661
24,-5.844579,6.635363,150,-6.607035,6.419355,0.00191957254879
167,-3.493922,6.664720,64,-4.066367,5.517012,0.00191957254879
212,-2.814230,8.038299,167,-3.493922,6.664720,0.00191627431417
24,-5.844579,6.635363,139,-5.900705,6.291553,0.00191627431417
69,-4.754623,5.984212,22,-5.723872,7.052564,0.00191627431417
210,-6.062438,7.804191,28,-6.111412,7.448124,0.001904730493
143,-5.465715,6.442563,182,-5.251963,5.855107,0.001904730493
192,-3.526649,5.353724,196,-2.886163,5.229328,0.00190308137569
37,-4.750311,8.371633,253,-5.150988,8.095430,0.00190308137569
60,-4.002729,5.334637,56,-5.148486,6.919306,0.00190308137569
11,-3.953336,5.947493,167,-3.493922,6.664720,0.00190308137569
75,-7.590199,7.451152,79,-8.177766,6.958076,0.00190308137569
152,-6.493940,6.639638,153,-6.859862,6.521636,0.00189978314107
56,-5.148486,6.919306,55,-5.026409,6.699474,0.00189483578914
184,-5.252395,5.302369,122,-6.672368,5.087328,0.00189153755452
167,-3.493922,6.664720,11,-3.953336,5.947493,0.00189153755452
60,-4.002729,5.334637,212,-2.814230,8.038299,0.00187999373335
79,-8.177766,6.958076,75,-7.590199,7.451152,0.00187999373335
108,-5.178596,10.085256,39,-4.938431,7.791673,0.00186350256025
66,-4.535666,5.406788,185,-5.640117,5.324263,0.00185855520832
60,-4.002729,5.334637,5,-3.440788,6.937723,0.00185360785639
55,-5.026409,6.699474,56,-5.148486,6.919306,0.00184701138716
78,-7.809244,7.291920,84,-8.184913,7.423305,0.00184206403523
93,-6.103258,9.147285,89,-5.698190,9.562844,0.00184041491792
165,-7.391132,6.723418,60,-4.002729,5.334637,0.00184041491792
117,-6.516798,5.909302,58,-5.337015,6.823865,0.00183546756599
11,-3.953336,5.947493,233,-3.925581,6.769287,0.00183546756599
31,-5.476948,7.914011,207,-5.839227,7.852054,0.00183381844868
232,-4.202967,7.299683,175,-4.428258,7.010485,0.00183381844868
140,-6.246480,6.173249,118,-6.375626,5.687274,0.00183216933137
207,-5.839227,7.852054,31,-5.476948,7.914011,0.00182557286213
22,-5.723872,7.052564,39,-4.938431,7.791673,0.00182392374482
13,-3.839996,6.472760,21,-4.038918,5.654023,0.00182392374482
140,-6.246480,6.173249,182,-5.251963,5.855107,0.0018206255102
220,-3.371306,9.152394,216,-3.085807,8.390748,0.00181402904096
70,-5.072439,6.204175,60,-4.002729,5.334637,0.00181402904096
162,-8.432213,6.589037,157,-8.406591,6.499877,0.00181237992365
237,-7.618685,6.482504,146,-6.868204,6.847144,0.00181237992365
229,-6.110841,8.059679,207,-5.839227,7.852054,0.00181073080634
232,-4.202967,7.299683,179,-3.998962,7.748090,0.00181073080634
233,-3.925581,6.769287,171,-4.330981,6.436791,0.00181073080634
42,-5.277931,7.695516,30,-5.606104,7.493205,0.00180908168903
143,-5.465715,6.442563,70,-5.072439,6.204175,0.00180743257172
122,-6.672368,5.087328,150,-6.607035,6.419355,0.00180578345441
156,-6.903879,7.207536,144,-6.439960,6.914402,0.00179259051593
230,-5.848481,8.459074,47,-5.598895,8.725664,0.00179259051593
175,-4.428258,7.010485,232,-4.202967,7.299683,0.00179094139862
220,-3.371306,9.152394,212,-2.814230,8.038299,0.00179094139862
148,-6.234244,7.109681,58,-5.337015,6.823865,0.00179094139862
47,-5.598895,8.725664,230,-5.848481,8.459074,0.00179094139862
126,-6.583677,6.143608,144,-6.439960,6.914402,0.00178599404669
144,-6.439960,6.914402,250,-4.968035,6.544904,0.00178269581207
171,-4.330981,6.436791,56,-5.148486,6.919306,0.00178104669476
39,-4.938431,7.791673,22,-5.723872,7.052564,0.00177939757745
157,-8.406591,6.499877,162,-8.432213,6.589037,0.00177609934283
60,-4.002729,5.334637,165,-7.391132,6.723418,0.00177280110821
207,-5.839227,7.852054,229,-6.110841,8.059679,0.00177280110821
61,-3.844322,5.357087,64,-4.066367,5.517012,0.0017711519909
118,-6.375626,5.687274,140,-6.246480,6.173249,0.00176785375628
37,-4.750311,8.371633,45,-4.908034,8.106257,0.00176785375628
123,-6.774255,5.633484,150,-6.607035,6.419355,0.00175795905242
42,-5.277931,7.695516,31,-5.476948,7.914011,0.0017546608178
31,-5.476948,7.914011,42,-5.277931,7.695516,0.00174806434856
60,-4.002729,5.334637,70,-5.072439,6.204175,0.00174806434856
30,-5.606104,7.493205,42,-5.277931,7.695516,0.00174641523125
171,-4.330981,6.436791,233,-3.925581,6.769287,0.00174476611394
250,-4.968035,6.544904,144,-6.439960,6.914402,0.00174311699663
45,-4.908034,8.106257,37,-4.750311,8.371633,0.00174146787932
165,-7.391132,6.723418,160,-8.017432,6.587344,0.00173981876201
200,-6.617047,8.052000,229,-6.110841,8.059679,0.0017381696447
